"Hour","Temperature","Humidity","Wind_speed","Visibility","Dew_point_temperature","Solar_Radiation","Rainfall","Snowfall","Seasons","Holiday","Functioning_Day"
18,0.914335664335664,NA,0.27027027027027,NA,0.889273356401384,1,0,0,3,2,2
19,0.881118881118881,0.612244897959184,0.472972972972973,0.990876837303599,0.941176470588235,0.37,0,0,3,2,2
20,0.853146853146853,NA,0.391891891891892,0.927521540800811,0.941176470588235,0.02,0,0,3,2,2
21,NA,NA,0.432432432432432,0.966548403446528,NA,0,0,0,3,2,2
22,0.826923076923077,0.744897959183674,NA,0.967562088190573,0.94636678200692,0,0,0,3,2,2
23,0.81993006993007,NA,0.0540540540540541,0.772934617334009,NA,0,0,0,3,2,2
0,NA,0.76530612244898,0.216216216216216,0.972630511910796,0.944636678200692,0,0,0,3,2,2
1,0.814685314685315,0.76530612244898,0.283783783783784,0.987328940699442,NA,0,0,0,3,2,2
2,0.809440559440559,0.806122448979592,0.162162162162162,0.769893563101875,0.951557093425606,0,0,0,3,2,2
3,0.805944055944056,0.816326530612245,0.189189189189189,0.805879371515459,NA,0,0,0,3,2,2
4,0.802447552447553,0.826530612244898,0.202702702702703,0.862645717181956,NA,0,0,0,3,2,2
5,NA,0.836734693877551,0.135135135135135,0.796756208819057,NA,0,0,0,3,2,2
6,0.795454545454545,0.857142857142857,NA,NA,0.956747404844291,0,0,0,3,2,2
7,0.798951048951049,0.826530612244898,0.243243243243243,0.745058286872783,NA,0.12,0,0,3,2,2
8,0.811188811188811,0.76530612244898,0.162162162162162,0.791180942726812,0.939446366782007,0.56,0,0,3,2,2
9,0.825174825174825,0.653061224489796,0.310810810810811,NA,0.906574394463668,0.9,0,0,3,2,2
10,0.842657342657343,0.642857142857143,NA,NA,0.918685121107267,1.32,0,0,3,2,2
11,0.84965034965035,0.642857142857143,0.324324324324324,0.958945767866194,0.92560553633218,0.94,0,0,3,2,2
12,0.854895104895105,0.642857142857143,NA,NA,NA,1.14,0,0,3,2,2
13,NA,0.816326530612245,0.22972972972973,0.651292448048657,NA,0.73,0.4,0,3,2,2
14,0.84965034965035,0.704081632653061,NA,0.603649265078561,0.951557093425606,1.58,0,0,3,2,2
15,0.856643356643357,NA,0.364864864864865,NA,0.949826989619377,1.39,0,0,3,2,2
16,0.863636363636364,0.744897959183674,0.405405405405405,0.560567663456665,NA,1.57,0,0,3,2,2
17,0.814685314685315,0.846938775510204,0.54054054054054,NA,0.972318339100346,0.39,1.1,0,3,2,2
18,0.802447552447553,0.877551020408163,NA,0.61682716675114,0.970588235294118,0.28,0.5,0,3,2,2
19,NA,0.836734693877551,0.0540540540540541,0.914850481500253,0.958477508650519,0.16,0,0,3,2,2
20,0.798951048951049,NA,0.0810810810810811,0.994424733907755,NA,0.03,0,0,3,2,2
21,0.797202797202797,0.836734693877551,NA,0.694374049670552,0.951557093425606,0,0,0,3,2,2
22,0.791958041958042,0.836734693877551,0.0540540540540541,0.608717688798784,NA,0,0,0,3,2,2
23,NA,0.826530612244898,0,0.638621388748099,NA,0,0,0,3,2,2
0,NA,0.857142857142857,NA,0.574759249873289,0.94636678200692,0,0,0,3,2,2
1,NA,NA,0.027027027027027,0.524075012671059,0.942906574394464,0,0,0,3,2,2
2,0.781468531468531,0.857142857142857,0.108108108108108,NA,0.942906574394464,0,0,0,3,2,2
3,0.777972027972028,0.857142857142857,NA,0.490116573745565,NA,0,0,0,3,2,2
4,NA,0.86734693877551,0.0540540540540541,0.602635580334516,0.93598615916955,0,0,0,3,2,2
5,NA,0.846938775510204,0.0405405405405405,0.805879371515459,NA,0,0,0,3,2,2
6,NA,0.846938775510204,0.0810810810810811,0.73796249366447,0.918685121107267,0,0,0,3,2,2
7,NA,0.795918367346939,0.0945945945945946,0.993917891535732,0.906574394463668,0.16,0,0,3,2,2
8,0.786713286713287,0.704081632653061,0.243243243243243,0.999493157627978,0.892733564013841,0.7,0,0,3,2,2
9,0.818181818181818,0.653061224489796,NA,NA,0.899653979238754,1.45,0,0,3,2,2
10,0.844405594405594,NA,0.0810810810810811,0.936644703497212,0.896193771626298,1.84,0,0,3,2,2
11,0.868881118881119,NA,0.162162162162162,1,0.894463667820069,2.33,0,0,3,2,2
12,NA,0.479591836734694,0.175675675675676,1,0.884083044982699,2.51,0,0,3,2,2
13,0.909090909090909,0.418367346938776,0.22972972972973,NA,0.858131487889273,2.31,0,0,3,2,2
14,NA,NA,NA,NA,NA,2.25,0,0,3,2,2
15,0.919580419580419,NA,NA,1,0.906574394463668,2.21,0,0,3,2,2
16,NA,NA,0.432432432432432,1,NA,2.59,0,0,3,2,2
17,NA,0.408163265306122,0.364864864864865,NA,NA,1.93,0,0,3,2,2
18,NA,0.448979591836735,NA,NA,0.894463667820069,1.23,0,0,3,2,2
19,NA,0.5,0.351351351351351,1,0.896193771626298,0.32,0,0,3,2,2
20,0.874125874125874,0.530612244897959,NA,1,0.892733564013841,0.02,0,0,3,2,2
21,0.858391608391608,NA,0.121621621621622,1,NA,0,0,0,3,2,2
22,0.851398601398601,0.551020408163265,0.108108108108108,1,NA,0,0,0,3,2,2
23,NA,NA,NA,NA,NA,0,0,0,3,2,2
0,NA,NA,0.27027027027027,1,NA,0,0,0,3,2,2
1,0.818181818181818,0.683673469387755,NA,1,0.913494809688581,0,0,0,3,2,2
2,NA,0.693877551020408,0.148648648648649,0.918398378104409,NA,0,0,0,3,2,2
3,0.798951048951049,NA,0.108108108108108,1,NA,0,0,0,3,2,2
4,0.79020979020979,NA,0.135135135135135,1,0.896193771626298,0,0,0,3,2,2
5,NA,NA,0.0945945945945946,1,0.887543252595156,0,0,0,3,2,2
6,0.774475524475524,0.704081632653061,0.108108108108108,1,0.880622837370242,0,0,0,3,2,2
7,NA,NA,0.108108108108108,1,0.875432525951557,0.13,0,0,3,2,2
8,0.800699300699301,NA,NA,1,NA,0.91,0,0,3,2,2
9,0.83041958041958,0.591836734693878,0.175675675675676,0.977192093258996,0.884083044982699,1.68,0,0,3,2,2
10,0.858391608391608,0.540816326530612,NA,1,0.884083044982699,2.34,0,0,3,2,2
11,0.861888111888112,0.551020408163265,0.337837837837838,0.958438925494171,NA,1.78,0,0,3,2,2
12,0.891608391608392,0.510204081632653,0.310810810810811,NA,NA,2.84,0,0,3,2,2
13,0.907342657342657,0.459183673469388,NA,NA,0.882352941176471,2.57,0,0,3,2,2
14,0.914335664335664,0.438775510204082,0.351351351351351,1,0.875432525951557,2.37,0,0,3,2,2
15,0.923076923076923,NA,NA,NA,0.870242214532872,2.4,0,0,3,2,2
16,0.933566433566434,0.397959183673469,0.364864864864865,NA,NA,1.81,0,0,3,2,2
17,0.937062937062937,NA,0.297297297297297,NA,0.846020761245675,1.58,0,0,3,2,2
18,NA,NA,0.243243243243243,1,0.854671280276817,0.65,0,0,3,2,2
19,0.902097902097902,NA,0.297297297297297,NA,NA,0.3,0,0,3,2,2
20,0.884615384615384,0.479591836734694,0.256756756756757,1,0.873702422145329,0.01,0,0,3,2,2
21,0.863636363636364,0.642857142857143,0.162162162162162,0.989863152559554,NA,0,0,0,3,2,2
22,0.858391608391608,0.540816326530612,0.310810810810811,NA,0.884083044982699,0,0,0,3,2,2
23,NA,0.561224489795918,NA,1,NA,0,0,0,3,2,2
0,0.833916083916084,0.571428571428571,NA,NA,NA,0,0,0,3,2,2
1,NA,0.591836734693878,NA,1,NA,0,0,0,3,2,2
2,NA,NA,0.189189189189189,NA,0.882352941176471,0,0,0,3,2,2
3,NA,0.63265306122449,0.216216216216216,1,NA,0,0,0,3,2,2
4,NA,0.642857142857143,NA,NA,NA,0,0,0,3,2,2
5,NA,0.663265306122449,0.189189189189189,1,0.884083044982699,0,0,0,3,2,2
6,0.786713286713287,NA,NA,NA,0.878892733564014,0,0,0,3,2,2
7,0.79020979020979,NA,0.0810810810810811,1,0.86159169550173,0.17,0,0,3,2,2
8,0.811188811188811,0.551020408163265,NA,NA,0.846020761245675,0.82,0,0,3,2,2
9,0.83041958041958,NA,NA,1,0.868512110726644,1.44,0,0,3,2,2
10,NA,NA,0.310810810810811,0.984287886467309,0.878892733564014,2.3,0,0,3,2,2
11,0.884615384615384,0.5,NA,1,0.885813148788927,2.87,0,0,3,2,2
12,0.902097902097902,0.448979591836735,NA,0.948808920425748,NA,2.72,0,0,3,2,2
13,0.905594405594406,NA,NA,1,0.892733564013841,2.24,0,0,3,2,2
14,0.923076923076923,0.459183673469388,0.297297297297297,0.978205778003041,0.896193771626298,2.73,0,0,3,2,2
15,0.921328671328671,0.469387755102041,0.27027027027027,1,0.901384083044983,1.54,0,0,3,2,2
16,0.907342657342657,0.479591836734694,0.337837837837838,1,0.894463667820069,0.61,0,0,3,2,2
17,0.90034965034965,0.489795918367347,0.310810810810811,NA,NA,0.41,0,0,3,2,2
18,0.895104895104895,0.5,NA,0.985301571211353,0.896193771626298,0.25,0,0,3,2,2
19,NA,0.775510204081633,0.283783783783784,0.33705017739483,1,0.1,1,0,3,2,2
20,NA,0.877551020408163,0.148648648648649,NA,0.993079584775087,0.03,4,0,3,2,2
21,0.816433566433566,0.846938775510204,0.0405405405405405,0.720729853015712,NA,0,0,0,3,2,2
22,0.814685314685315,NA,0.027027027027027,0.799290420679169,NA,0,0,0,3,2,2
23,0.812937062937063,0.826530612244898,NA,NA,0.963667820069204,0,0,0,3,2,2
0,0.807692307692308,0.86734693877551,0.175675675675676,0.698935631018753,0.972318339100346,0,0,0,3,2,2
1,0.804195804195804,0.897959183673469,NA,0.457171819564116,0.97923875432526,0,1,0,3,2,2
2,NA,0.795918367346939,0.121621621621622,0.589964521033958,0.941176470588235,0,0,0,3,2,2
3,NA,0.897959183673469,NA,0.408514951849975,NA,0,0,0,3,2,2
4,0.784965034965035,0.928571428571429,NA,0.282818043588444,NA,0,0,0,3,2,2
5,0.77972027972028,0.918367346938776,0.0810810810810811,0.285859097820578,0.961937716262976,0,0,0,3,2,2
6,NA,0.908163265306122,0.0810810810810811,0.298023314749113,NA,0,0,0,3,2,2
7,NA,NA,NA,0.35022807906741,0.951557093425606,0.22,0,0,3,2,2
8,0.800699300699301,0.795918367346939,0.148648648648649,NA,0.939446366782007,0.74,0,0,3,2,2
9,0.825174825174825,0.755102040816326,0.27027027027027,0.451089711099848,NA,1.18,0,0,3,2,2
10,NA,0.683673469387755,0.0945945945945946,0.672579827673593,NA,1.2,0,0,3,2,2
11,NA,0.591836734693878,0.148648648648649,0.789153573238723,0.916955017301038,1.27,0,0,3,2,2
12,0.895104895104895,0.551020408163265,0.351351351351351,NA,NA,2.09,0,0,3,2,2
13,0.888111888111888,0.551020408163265,0.22972972972973,0.725291434363913,0.916955017301038,1.23,0,0,3,2,2
14,0.898601398601399,NA,0.148648648648649,NA,NA,0.94,0,0,3,2,2
15,0.905594405594406,0.520408163265306,0.243243243243243,0.750633552965028,0.916955017301038,0.98,0,0,3,2,2
16,0.896853146853147,0.530612244897959,0.297297297297297,NA,NA,0.91,0,0,3,2,2
17,0.891608391608392,0.561224489795918,NA,0.79726305119108,NA,0.55,0,0,3,2,2
18,0.88986013986014,0.602040816326531,0.418918918918919,0.86112519006589,0.944636678200692,0.72,0,0,3,2,2
19,0.872377622377622,0.612244897959184,0.310810810810811,0.99341104916371,NA,0.25,0,0,3,2,2
20,NA,NA,0.391891891891892,0.995945261023822,NA,0.01,0,0,3,2,2
21,0.842657342657343,NA,0.216216216216216,1,0.932525951557094,0,0,0,3,2,2
22,0.833916083916084,NA,NA,1,NA,0,0,0,3,2,2
23,0.828671328671329,0.642857142857143,0.0135135135135135,1,NA,0,0,0,3,2,2
0,NA,0.693877551020408,0.216216216216216,NA,0.922145328719723,0,0,0,3,2,2
1,0.816433566433566,0.724489795918367,0.162162162162162,NA,0.929065743944637,0,0,0,3,2,2
2,0.811188811188811,0.714285714285714,NA,1,0.918685121107267,0,0,0,3,2,2
3,NA,0.744897959183674,0.189189189189189,0.994931576279777,0.927335640138408,0,0,0,3,2,2
4,0.802447552447553,NA,0.0540540540540541,1,NA,0,0,0,3,2,2
5,0.798951048951049,0.724489795918367,0.0405405405405405,1,NA,0,0,0,3,2,2
6,0.797202797202797,NA,0.0135135135135135,NA,0.910034602076125,0,0,0,3,2,2
7,NA,0.724489795918367,0.0540540540540541,1,0.911764705882353,0.13,0,0,3,2,2
8,NA,NA,0.121621621621622,0.903699949315763,0.901384083044983,0.76,0,0,3,2,2
9,0.853146853146853,NA,0.108108108108108,0.972123669538773,NA,1.32,0,0,3,2,2
10,NA,0.581632653061224,NA,0.936644703497212,NA,1.25,0,0,3,2,2
11,0.877622377622378,NA,0.256756756756757,NA,NA,0.96,0,0,3,2,2
12,0.903846153846154,0.5,0.202702702702703,0.919412062848454,NA,1.91,0,0,3,2,2
13,NA,NA,0.324324324324324,0.930562595032945,0.859861591695502,2.5,0,0,3,2,2
14,0.944055944055944,0.418367346938776,0.391891891891892,0.905727318803852,NA,2.68,0,0,3,2,2
15,NA,NA,NA,NA,0.884083044982699,2.68,0,0,3,2,2
16,0.945804195804196,0.418367346938776,0.324324324324324,0.978205778003041,NA,1.85,0,0,3,2,2
17,0.917832167832168,0.520408163265306,0.405405405405405,1,0.927335640138408,1.22,0,0,3,2,2
18,0.90034965034965,0.540816326530612,0.324324324324324,1,0.922145328719723,0.78,0,0,3,2,2
19,0.882867132867133,NA,0.297297297297297,1,NA,0.33,0,0,3,2,2
20,0.867132867132867,0.602040816326531,0.121621621621622,1,0.922145328719723,0,0,0,3,2,2
21,0.858391608391608,NA,0.0405405405405405,1,0.91522491349481,0,0,0,3,2,2
22,0.851398601398601,0.642857142857143,0.0945945945945946,1,NA,0,0,0,3,2,2
23,NA,NA,0.0540540540540541,1,0.92560553633218,0,0,0,3,2,2
0,NA,NA,0.108108108108108,0.992904206791688,0.929065743944637,0,0,0,3,1,2
1,NA,0.704081632653061,0.0540540540540541,0.970603142422707,NA,0,0,0,3,1,2
2,0.826923076923077,NA,NA,0.974151039026863,0.92560553633218,0,0,0,3,1,2
3,0.81993006993007,NA,0.0405405405405405,0.97567156614293,0.927335640138408,0,0,0,3,1,2
4,NA,0.744897959183674,0.0675675675675676,NA,0.934256055363322,0,0,0,3,1,2
5,0.811188811188811,0.744897959183674,0.108108108108108,0.902686264571718,0.930795847750865,0,0,0,3,1,2
6,0.807692307692308,0.755102040816326,0.135135135135135,0.84794728839331,NA,0,0,0,3,1,2
7,0.811188811188811,NA,NA,0.897110998479473,NA,0.17,0,0,3,1,2
8,NA,NA,0.108108108108108,0.884439939178915,NA,0.83,0,0,3,1,2
9,NA,0.540816326530612,0.216216216216216,1,0.896193771626298,1.56,0,0,3,1,2
10,0.896853146853147,0.5,0.135135135135135,NA,NA,2.09,0,0,3,1,2
11,0.93006993006993,NA,0.162162162162162,0.94272681196148,0.896193771626298,2.58,0,0,3,1,2
12,NA,NA,0.148648648648649,NA,0.894463667820069,2.73,0,0,3,1,2
13,0.956293706293706,0.397959183673469,NA,1,0.885813148788927,2.46,0,0,3,1,2
14,0.961538461538461,0.387755102040816,0.121621621621622,0.987835783071465,0.884083044982699,1.96,0,0,3,1,2
15,0.965034965034965,NA,NA,1,NA,1.72,0,0,3,1,2
16,NA,0.397959183673469,0.0945945945945946,NA,NA,0.44,0,0,3,1,2
17,0.898601398601399,0.561224489795918,NA,NA,0.932525951557094,0.86,0,0,3,1,2
18,NA,0.642857142857143,0.310810810810811,0.769893563101875,NA,0.89,0.1,0,3,1,2
19,0.812937062937063,0.775510204081633,0.0945945945945946,1,0.944636678200692,0.11,0.9,0,3,1,2
20,NA,0.704081632653061,NA,1,NA,0.01,0,0,3,1,2
21,0.811188811188811,0.704081632653061,0.175675675675676,1,0.91522491349481,0,0,0,3,1,2
22,0.811188811188811,0.683673469387755,0.135135135135135,NA,0.906574394463668,0,0,0,3,1,2
23,0.809440559440559,NA,NA,1,0.913494809688581,0,0,0,3,1,2
0,NA,0.693877551020408,NA,1,0.908304498269896,0,0,0,3,2,2
1,0.804195804195804,NA,NA,NA,0.913494809688581,0,0,0,3,2,2
2,NA,0.693877551020408,0.108108108108108,1,0.903114186851211,0,0,0,3,2,2
3,NA,NA,NA,1,0.899653979238754,0,0,0,3,2,2
4,0.797202797202797,0.704081632653061,0.121621621621622,1,0.901384083044983,0,0,0,3,2,2
5,0.800699300699301,NA,0.0675675675675676,1,0.892733564013841,0,0,0,3,2,2
6,0.791958041958042,NA,0.148648648648649,1,0.908304498269896,0,0,0,3,2,2
7,0.793706293706294,NA,NA,NA,0.906574394463668,0.14,0,0,3,2,2
8,0.804195804195804,0.693877551020408,NA,NA,0.904844290657439,0.41,0,0,3,2,2
9,0.846153846153846,0.561224489795918,0.148648648648649,NA,0.884083044982699,1.46,0,0,3,2,2
10,NA,0.520408163265306,NA,0.96908261530664,0.882352941176471,2.04,0,0,3,2,2
11,0.896853146853147,0.489795918367347,0.324324324324324,0.983781044095286,0.891003460207612,2.71,0,0,3,2,2
12,0.914335664335664,NA,0.297297297297297,1,0.882352941176471,3.19,0,0,3,2,2
13,NA,0.397959183673469,0.27027027027027,1,0.858131487889273,3.45,0,0,3,2,2
14,NA,NA,NA,1,0.868512110726644,3.17,0,0,3,2,2
15,0.923076923076923,0.387755102040816,NA,NA,0.849480968858132,2.8,0,0,3,2,2
16,0.914335664335664,0.377551020408163,0.256756756756757,NA,NA,2.36,0,0,3,2,2
17,0.902097902097902,0.377551020408163,0.297297297297297,NA,0.823529411764706,1.74,0,0,3,2,2
18,0.877622377622378,0.408163265306122,NA,1,0.823529411764706,1.04,0,0,3,2,2
19,0.832167832167832,NA,NA,1,0.814878892733564,0.36,0,0,3,2,2
20,0.798951048951049,NA,0.256756756756757,1,NA,0.01,0,0,3,2,2
21,0.77972027972028,0.469387755102041,0.27027027027027,1,NA,0,0,0,3,2,2
22,0.763986013986014,0.459183673469388,0.283783783783784,1,0.754325259515571,0,0,0,3,2,2
23,0.748251748251748,0.448979591836735,NA,1,0.733564013840831,0,0,0,3,2,2
0,0.732517482517483,NA,NA,1,0.726643598615917,0,0,0,3,2,2
1,0.72027972027972,NA,NA,1,0.726643598615917,0,0,0,3,2,2
2,0.70979020979021,0.510204081632653,0.189189189189189,NA,0.733564013840831,0,0,0,3,2,2
3,0.702797202797203,0.530612244897959,0.175675675675676,1,0.737024221453287,0,0,0,3,2,2
4,0.697552447552448,0.551020408163265,0.216216216216216,NA,0.742214532871972,0,0,0,3,2,2
5,NA,0.561224489795918,0.256756756756757,NA,0.742214532871972,0,0,0,3,2,2
6,NA,0.520408163265306,0.27027027027027,NA,NA,0,0,0,3,2,2
7,0.695804195804196,0.5,0.22972972972973,1,NA,0.23,0,0,3,2,2
8,0.722027972027972,0.448979591836735,0.22972972972973,0.971616827166751,0.711072664359862,0.98,0,0,3,2,2
9,0.756993006993007,0.408163265306122,0.351351351351351,0.994931576279777,0.716262975778547,1.7,0,0,3,2,2
10,0.783216783216783,0.36734693877551,NA,0.988342625443487,0.71280276816609,2.34,0,0,3,2,2
11,0.814685314685315,0.336734693877551,0.297297297297297,0.975164723770907,0.717993079584775,2.85,0,0,3,2,2
12,0.840909090909091,0.306122448979592,NA,NA,0.714532871972318,3.17,0,0,3,2,2
13,NA,NA,0.283783783783784,1,NA,3.3,0,0,3,2,2
14,0.882867132867133,NA,0.27027027027027,0.981753674607197,NA,3.21,0,0,3,2,2
15,0.896853146853147,0.26530612244898,0.283783783783784,NA,0.724913494809689,2.9,0,0,3,2,2
16,NA,0.26530612244898,0.202702702702703,NA,NA,2.39,0,0,3,2,2
17,0.88986013986014,NA,0.256756756756757,0.987328940699442,NA,1.76,0,0,3,2,2
18,NA,0.285714285714286,NA,1,NA,1.06,0,0,3,2,2
19,0.853146853146853,NA,0.202702702702703,1,0.733564013840831,0.34,0,0,3,2,2
20,NA,NA,NA,0.94272681196148,0.761245674740484,0,0,0,3,2,2
21,NA,0.438775510204082,0.216216216216216,1,0.761245674740484,0,0,0,3,2,2
22,0.765734265734266,NA,0.22972972972973,NA,NA,0,0,0,3,2,2
23,0.751748251748252,NA,0.162162162162162,1,0.754325259515571,0,0,0,3,2,2
0,NA,0.489795918367347,NA,1,0.749134948096886,0,0,0,3,2,2
1,NA,NA,0.121621621621622,1,NA,0,0,0,3,2,2
2,0.72027972027972,0.540816326530612,0.148648648648649,NA,0.757785467128028,0,0,0,3,2,2
3,0.713286713286713,0.551020408163265,0.135135135135135,0.907754688291941,0.756055363321799,0,0,0,3,2,2
4,0.706293706293706,0.561224489795918,NA,1,0.754325259515571,0,0,0,3,2,2
5,0.695804195804196,0.591836734693878,0.135135135135135,1,0.759515570934256,0,0,0,3,2,2
6,NA,NA,NA,1,0.761245674740484,0,0,0,3,2,2
7,0.690559440559441,0.581632653061224,NA,1,NA,0.23,0,0,3,2,2
8,0.716783216783217,NA,0.135135135135135,NA,0.72318339100346,0.93,0,0,3,2,2
9,0.753496503496503,0.428571428571429,NA,0.959959452610238,0.726643598615917,1.7,0,0,3,2,2
10,0.783216783216783,NA,0.162162162162162,0.980739989863153,NA,2.32,0,0,3,2,2
11,0.807692307692308,0.357142857142857,NA,NA,0.726643598615917,2.82,0,0,3,2,2
12,0.832167832167832,NA,0.202702702702703,0.967562088190573,0.731833910034602,3.14,0,0,3,2,2
13,0.854895104895105,0.306122448979592,0.202702702702703,1,NA,3.24,0,0,3,2,2
14,0.853146853146853,0.316326530612245,NA,0.999493157627978,NA,2.8,0,0,3,2,2
15,NA,0.306122448979592,NA,NA,0.735294117647059,2.23,0,0,3,2,2
16,0.867132867132867,0.336734693877551,NA,1,0.762975778546713,1.88,0,0,3,2,2
17,NA,0.397959183673469,0.391891891891892,1,0.778546712802768,0.86,0,0,3,2,2
18,0.837412587412588,NA,0.283783783783784,1,0.768166089965398,0.88,0,0,3,2,2
19,0.809440559440559,NA,NA,1,0.795847750865052,0.23,0,0,3,2,2
20,NA,NA,0.162162162162162,NA,0.78719723183391,0.01,0,0,3,2,2
21,NA,NA,NA,NA,0.785467128027682,0,0,0,3,2,2
22,0.770979020979021,NA,0.108108108108108,1,0.778546712802768,0,0,0,3,2,2
23,0.763986013986014,0.530612244897959,0.175675675675676,1,0.792387543252595,0,0,0,3,2,2
0,NA,0.540816326530612,0.324324324324324,1,NA,0,0,0,3,2,2
1,0.748251748251748,0.581632653061224,0.121621621621622,1,0.802768166089965,0,0,0,3,2,2
2,NA,NA,0.0405405405405405,1,0.804498269896194,0,0,0,3,2,2
3,NA,NA,NA,1,NA,0,0,0,3,2,2
4,NA,NA,0.0405405405405405,NA,0.799307958477509,0,0,0,3,2,2
5,0.72027972027972,0.642857142857143,0.0405405405405405,1,0.804498269896194,0,0,0,3,2,2
6,NA,0.653061224489796,NA,1,0.804498269896194,0,0,0,3,2,2
7,0.718531468531469,0.653061224489796,NA,NA,0.806228373702422,0.1,0,0,3,2,2
8,0.737762237762238,0.591836734693878,0.108108108108108,1,0.79757785467128,0.45,0,0,3,2,2
9,0.770979020979021,0.510204081632653,NA,0.989863152559554,0.788927335640139,1.28,0,0,3,2,2
10,0.788461538461538,NA,0.121621621621622,0.983781044095286,0.799307958477509,1.17,0,0,3,2,2
11,0.807692307692308,NA,0.135135135135135,NA,0.782006920415225,1.52,0,0,3,2,2
12,NA,NA,NA,0.928028383172833,0.780276816608997,2.98,0,0,3,2,2
13,0.877622377622378,0.336734693877551,0.364864864864865,0.945767866193614,NA,3.1,0,0,3,2,2
14,0.895104895104895,NA,NA,NA,0.769896193771626,2.73,0,0,3,2,2
15,0.902097902097902,0.316326530612245,0.216216216216216,1,0.77681660899654,2.45,0,0,3,2,2
16,NA,0.326530612244898,NA,NA,0.77681660899654,1.98,0,0,3,2,2
17,0.882867132867133,0.336734693877551,0.337837837837838,NA,NA,1.18,0,0,3,2,2
18,0.875874125874126,0.418367346938776,0.256756756756757,NA,0.828719723183391,0.62,0,0,3,2,2
19,0.83041958041958,NA,0.337837837837838,1,NA,0.23,0,0,3,2,2
20,0.809440559440559,0.591836734693878,0.189189189189189,1,NA,0,0,0,3,2,2
21,NA,0.622448979591837,0.0945945945945946,NA,NA,0,0,0,3,2,2
22,NA,0.63265306122449,0.0810810810810811,1,0.870242214532872,0,0,0,3,2,2
23,0.791958041958042,0.612244897959184,NA,1,0.858131487889273,0,0,0,3,2,2
0,NA,0.63265306122449,0.0810810810810811,1,0.858131487889273,0,0,0,3,2,2
1,NA,NA,0.027027027027027,NA,0.86159169550173,0,0,0,3,2,2
2,0.770979020979021,0.663265306122449,0.0405405405405405,1,NA,0,0,0,3,2,2
3,NA,NA,0.0810810810810811,1,0.856401384083045,0,0,0,3,2,2
4,0.769230769230769,0.663265306122449,0.148648648648649,0.767866193613786,0.858131487889273,0,0,0,3,2,2
5,0.76048951048951,0.693877551020408,0.108108108108108,0.693360364926508,0.863321799307959,0,0,0,3,2,2
6,0.753496503496503,NA,0.202702702702703,NA,0.852941176470588,0,0,0,3,2,2
7,0.755244755244755,0.612244897959184,0.189189189189189,NA,0.823529411764706,0.16,0,0,3,2,2
8,0.776223776223776,0.551020408163265,NA,NA,NA,0.75,0,0,3,2,2
9,0.791958041958042,0.551020408163265,0.135135135135135,0.996452103395844,0.828719723183391,0.81,0,0,3,2,2
10,0.823426573426573,0.5,0.27027027027027,NA,0.830449826989619,1.65,0,0,3,2,2
11,0.856643356643357,0.459183673469388,0.256756756756757,NA,0.837370242214533,2.72,0,0,3,2,2
12,0.865384615384615,0.459183673469388,0.337837837837838,0.905727318803852,0.846020761245675,1.96,0,0,3,2,2
13,0.863636363636364,NA,0.364864864864865,0.931069437404967,0.849480968858132,1.77,0,0,3,2,2
14,NA,0.459183673469388,0.378378378378378,NA,0.85121107266436,1.51,0,0,3,2,2
15,NA,0.459183673469388,NA,0.937658388241257,0.863321799307959,1.84,0,0,3,2,2
16,0.875874125874126,NA,0.378378378378378,NA,NA,0.98,0,0,3,2,2
17,NA,NA,0.351351351351351,NA,0.846020761245675,0.6,0,0,3,2,2
18,0.863636363636364,0.479591836734694,0.283783783783784,NA,0.856401384083045,0.26,0,0,3,2,2
19,0.84965034965035,0.561224489795918,0.256756756756757,0.57932083122149,NA,0.06,0,0,3,2,2
20,0.832167832167832,0.622448979591837,0.459459459459459,0.759249873289407,0.899653979238754,0,0,0,3,2,2
21,0.823426573426573,0.642857142857143,0.418918918918919,0.836289913836797,0.901384083044983,0,0,0,3,2,2
22,NA,0.642857142857143,0.567567567567568,0.886467308667005,0.896193771626298,0,0,0,3,2,2
23,NA,0.63265306122449,0.662162162162162,0.940192600101369,0.884083044982699,0,0,0,3,2,2
0,0.805944055944056,0.602040816326531,0.5,0.972123669538773,0.866782006920415,0,0,0,3,2,2
1,0.800699300699301,0.622448979591837,NA,NA,NA,0,0,0,3,2,2
2,0.793706293706294,0.612244897959184,0.581081081081081,NA,0.859861591695502,0,0,0,3,2,2
3,0.77972027972028,NA,0.608108108108108,0.869234668018246,NA,0,0.1,0,3,2,2
4,NA,0.714285714285714,0.932432432432432,0.455144450076026,0.865051903114187,0,0.4,0,3,2,2
5,0.727272727272727,NA,0.486486486486486,0.199189052204764,0.897923875432526,0,1,0,3,2,2
6,0.727272727272727,NA,NA,NA,NA,0,1.5,0,3,2,2
7,NA,0.959183673469388,0.324324324324324,0.884946781550938,NA,0.02,2,0,3,2,2
8,0.730769230769231,NA,0.472972972972973,0.987328940699442,0.894463667820069,0.47,0,0,3,2,2
9,0.737762237762238,0.836734693877551,NA,0.922453117080588,NA,0.6,0,0,3,2,2
10,0.744755244755245,0.836734693877551,NA,0.864166244298023,0.901384083044983,0.34,0,0,3,2,2
11,0.743006993006993,0.86734693877551,0.310810810810811,NA,0.910034602076125,0.27,0,0,3,2,2
12,0.76048951048951,0.755102040816326,0.459459459459459,NA,NA,1.16,0,0,3,2,2
